site,data_status,action_code,datetime,parameter,duration,frequency,value,unit,qc,poc,lat,lon,GISDatum,elev,method_code,mpc,mpc_value,uncertainty,qualifiers
840480290059,0,10,20130721T0000-0600,68108,1440,0,747,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20130721T0000-0600,68108,1440,0,736,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131218T0000-0600,68108,1440,0,753,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131218T0000-0600,68108,1440,0,741,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131230T0000-0600,68108,1440,0,756,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131230T0000-0600,68108,1440,0,744,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131212T0000-0600,68108,1440,0,760,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131212T0000-0600,68108,1440,0,748,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20130814T0000-0600,68108,1440,0,747,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20130814T0000-0600,68108,1440,0,736,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131031T0000-0600,68108,1440,0,745,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131031T0000-0600,68108,1440,0,734,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20130820T0000-0600,68108,1440,0,748,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20130820T0000-0600,68108,1440,0,737,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20130715T0000-0600,68108,1440,0,747,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290059,0,10,20130913T0000-0600,68108,1440,0,746,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20130913T0000-0600,68108,1440,0,735,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20130907T0000-0600,68108,1440,0,748,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20130907T0000-0600,68108,1440,0,737,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290032,0,10,20130808T0000-0600,68108,1440,0,734,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131224T0000-0600,68108,1440,0,759,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131224T0000-0600,68108,1440,0,747,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131206T0000-0600,68108,1440,0,754,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131206T0000-0600,68108,1440,0,742,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131112T0000-0600,68108,1440,0,760,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131112T0000-0600,68108,1440,0,748,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20130901T0000-0600,68108,1440,0,746,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20130901T0000-0600,68108,1440,0,735,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20130919T0000-0600,68108,1440,0,746,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20130919T0000-0600,68108,1440,0,735,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20130709T0000-0600,68108,1440,0,751,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20130709T0000-0600,68108,1440,0,740,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131013T0000-0600,68108,1440,0,750,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131013T0000-0600,68108,1440,0,739,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131118T0000-0600,68108,1440,0,749,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131118T0000-0600,68108,1440,0,738,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131001T0000-0600,68108,1440,0,746,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131001T0000-0600,68108,1440,0,734,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290032,0,10,20131106T0000-0600,68108,1440,0,741,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131025T0000-0600,68108,1440,0,754,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131025T0000-0600,68108,1440,0,743,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131130T0000-0600,68108,1440,0,755,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131130T0000-0600,68108,1440,0,744,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290059,0,10,20131019T0000-0600,68108,1440,0,751,059,0,1,29.275381,-98.311692,WGS84,151,145,1,450,,
840480290032,0,10,20131019T0000-0600,68108,1440,0,740,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480290032,0,10,20130802T0000-0600,68108,1440,0,736,059,0,1,29.51509,-98.620166,WGS84,280,145,1,450,,
840480291052,0,10,20130802T0000-0600,68108,1440,0,745,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130627T0000-0600,68108,1440,0,745,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130603T0000-0600,68108,1440,0,744,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130925T0000-0600,68108,1440,0,742,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130826T0000-0600,68108,1440,0,747,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130516T0000-0600,68108,1440,0,740,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131019T0000-0600,68108,1440,0,749,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131130T0000-0600,68108,1440,0,752,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131025T0000-0600,68108,1440,0,752,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131106T0000-0600,68108,1440,0,750,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130621T0000-0600,68108,1440,0,747,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131001T0000-0600,68108,1440,0,743,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131118T0000-0600,68108,1440,0,747,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131013T0000-0600,68108,1440,0,748,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130510T0000-0600,68108,1440,0,744,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130709T0000-0600,68108,1440,0,748,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130428T0000-0600,68108,1440,0,745,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130919T0000-0600,68108,1440,0,743,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130901T0000-0600,68108,1440,0,743,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131112T0000-0600,68108,1440,0,758,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131124T0000-0600,68108,1440,0,755,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130410T0000-0600,68108,1440,0,741,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130727T0000-0600,68108,1440,0,744,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130615T0000-0600,68108,1440,0,745,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131007T0000-0600,68108,1440,0,749,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130703T0000-0600,68108,1440,0,745,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130528T0000-0600,68108,1440,0,742,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130721T0000-0600,68108,1440,0,744,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130404T0000-0600,68108,1440,0,750,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131218T0000-0600,68108,1440,0,750,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130422T0000-0600,68108,1440,0,745,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131212T0000-0600,68108,1440,0,757,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130814T0000-0600,68108,1440,0,745,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130522T0000-0600,68108,1440,0,743,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131031T0000-0600,68108,1440,0,742,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130820T0000-0600,68108,1440,0,746,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130715T0000-0600,68108,1440,0,745,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130913T0000-0600,68108,1440,0,743,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130907T0000-0600,68108,1440,0,745,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130808T0000-0600,68108,1440,0,743,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130504T0000-0600,68108,1440,0,746,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20131206T0000-0600,68108,1440,0,753,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130416T0000-0600,68108,1440,0,742,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130122T0000-0600,68108,1440,8640,752,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130128T0000-0600,68108,1440,8640,745,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130221T0000-0600,68108,1440,8640,740,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130110T0000-0600,68108,1440,8640,747,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130215T0000-0600,68108,1440,8640,752,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130209T0000-0600,68108,1440,8640,744,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130305T0000-0600,68108,1440,8640,752,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130203T0000-0600,68108,1440,8640,751,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130311T0000-0600,68108,1440,8640,748,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130329T0000-0600,68108,1440,8640,749,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130323T0000-0600,68108,1440,8640,738,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130104T0000-0600,68108,1440,8640,757,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130317T0000-0600,68108,1440,8640,739,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130227T0000-0600,68108,1440,8640,749,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
840480291052,0,10,20130116T0000-0600,68108,1440,8640,753,059,0,1,29.342,-98.472,WGS84,176,803,1,450,,
END OF FILE
